date,id,content,username,like_count,retweet_count
2022-03-05 12:29:12+00:00,1500086022268403713,"🤝 In solidarity with the indigenous #Sámi &amp; local communities protesting today against the #mine project in #Gállok, protecting waters of #LuleÄlven #Sápmi
#gruvfrittjokkmokk #nominingingállok #rentvatten
#StandwithSápmi #YesToLifeNoToMining #StopEkocid
(photo: @Ignacio__Acosta) https://t.co/8E1mGKeGcX",Earth_Thrive,28,20
2022-02-23 19:28:46+00:00,1496567730073489419,"#StandWitHSapmi @GretaThunbergFr is her best idea yet don't you think? #Skoll @skool #betteryetski
https://t.co/iaFkPXO605 
☂️😇☂️ 
Fallout101 
https://t.co/Ka3DWVgCv9 https://t.co/xmCk0W7fQs",bFontleroy,0,0
2022-02-23 13:26:21+00:00,1496476524307881986,"@GretaThunberg Army of eco-warrior's🙌❤️
#StandWithSápmi #NoMineInGállok🌳💦✊",avinashkumare59,0,0
2022-02-23 12:57:27+00:00,1496469253930717184,"‘Out in the land of ice and snow”

#ClimateLeader Greta and the Crew.

#StandWithSápmi #NoMineInGállok",InfoMgmtExec,0,0
2022-02-23 09:07:01+00:00,1496411261432700932,"""–Det går inte att tala om en gruva separat. Konflikten skulle se helt annorlunda ut om all mark fanns kvar i de här samebyarna och det sedan skulle komma en gruva. /.../Den här kumulativa verkligheten är helt avgörande för att förstå situationen.""
#StandWithSápmi #NoMineInGállok",GretaThunberg,1663,335
2022-02-18 22:36:02+00:00,1494802919580913665,"ingen gruva i gállok.
#nomineingállok #standwithsápmi #gruvfrittjokkmokk https://t.co/4Qdb7Gkefn",AldeNilsson,6,2
2022-02-17 08:38:13+00:00,1494229688499253249,"""La gestion légitime des #Sami de leur propre terre est une nécessité également d'un point de vue #climatique et #environnemental.""
 #NoMineInGállok #StandWithSápmi",Frederick_M_,4,1
2022-02-13 15:49:10+00:00,1492888587318272007,Bild från utställningen Gállok Protest Art 2015. Tyvärr fortfarande aktuellt #nomineingállok #standwithsápmi https://t.co/WLZBRhUm0L,Cyklopen,6,2
2022-02-12 14:17:08+00:00,1492503040896741381,"Vi måste ha respekt för urfolks rättigheter. Stå upp för Gállok!

Renarnas naturliga flyttvägar är värda att skydda.

#NoMineInGállok
#StandWithSápmi",AstridsAccount,12,3
2022-02-11 19:17:54+00:00,1492216341146869766,"🌍🌿👇 Solidarity Greta and fellow strikers....!✌️💚🌱 
School strike week 181: 🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿 
SKOLSTREJK FOR KLIMATET.
#FridaysForFuture #ClimateStrike 
#PeopleNotProfit 🗣️📢🌍🗣️📢
#StandWithSapmi ✊🗣️📢🌍🌿",rhosking252,4,5
2022-02-11 18:17:28+00:00,1492201131363213318,"Idag ekade det så här på Mynttorget:
""Vad ska vi göra? 
Stoppa gruvan.
Vad ska vi göra?
Stoppa gruvan.
När?
Nu!
När?
Nu!
När när när?
Nu nu nu!""
#FridaysForFuture #GruvfrittJokkmokk
#StandWithSápmi",mirko_nik,1,2
2022-02-11 16:56:32+00:00,1492180765962031105,#standwithsapmi Fridays For Future Göteborg 11 februari @FFF_Sweden @FFF_goteborg @klimataktion @varabarnsklimat https://t.co/hoRkgKemxx,Gertrud_I,2,1
2022-02-11 15:50:25+00:00,1492164125841100802,"Stop the Gállok mine!

Petition: https://t.co/wtwYSdO3nv

#ClimateStrikeOnline #Linköping week 96

#DigitalStrike #FridaysForFuture #ClimateStrike #klimatstrejk #IndigenousRights #PeopleNotProfit #StandWithSápmi https://t.co/cWRKDTHWID",ericthelemming,3,1
2022-02-11 15:06:18+00:00,1492153023598104584,"#FridaysForFuture #veckobrevforfuture #StandwithSapmi

Läs mer i min blogg! 

🙂💚🌍

https://t.co/FbHwEJ5fUj",millroll,3,2
2022-02-11 15:05:33+00:00,1492152836284719105,"After 6 months of forest patrol and direct action in Muonio Sámi community, now cautiously optimistic when SE state-owned @sveaskog and CEO @vdskog promise no logging until dialog with community reestablished. We count on proper #FPIC procedures! #StandWithSápmi #forest https://t.co/bxCs0jxtqT",greenpeaceSE,16,4
