date,id,content,username,like_count,retweet_count
2023-03-02 14:50:37+00:00,1631306019157549058,"Både Fosen-demonstrantene og politiet trappet torsdag opp sin innsats. Mens aksjonistene blokkerte flere departementsinnganger, gikk politiet til pågripelser. #Fosen #Fosendommen 
https://t.co/SidC5s1B3D",naturpress,3,0
2023-03-02 14:50:08+00:00,1631305895228391426,"Både Fosen-demonstrantene og politiet trappet torsdag opp sin innsats. Mens aksjonistene blokkerte flere departementsinnganger, gikk politiet til pågripelser. #Fosen #Fosendommen 
https://t.co/XY8yHec1Kc",transitmagasin,3,1
2023-03-02 14:47:51+00:00,1631305321502089216,"Full støtte til #Fosen-demonstrantene! 🤝🏗️🌱 Staten slipper stadig unna, prøv å være en privat person eller en bedrift og ikke følge loven. #Fosendommen",FP_Bergen,2,1
2023-03-02 14:18:11+00:00,1631297856223969283,"READ THE ROOM JONAS! READ THE EFFIN ROOM!

Herregud #Fosendommen",AndreBirchman,2,0
2023-03-02 14:00:04+00:00,1631293297208578051,"Å arrestere demonstranter bare fører til eskalering av protesten. Folk blir bare mer sinte. Det er ikke en strategi som lønner seg for regjeringen, og det er svært merkelig at de ikke ser det. #Fosendommen",froginthefjord,2,0
2023-03-02 13:51:19+00:00,1631291095031205888,"De siste seks dagene #Fosendommen har vært virkelig i fokus, med demonstrasjoner i regjeringskvartalet, og klare signaler fra det juridiske Norge, har @jonasgahrstore tweetet 11 ganger.
Ingen omtale av den krisen Norges demokrati står i.
Hva skal vi med en slik leder?",midtimellom_mye,1,0
2023-03-02 13:43:54+00:00,1631289226657505282,"""Vil du være med programleder!?"" 

Det er så forfriskende å høre på @anineki i #dax18 spørre @SigridSollund om hun kan stoppe den utømmelige tompraten til @terjeaa. La oss ikke tillate trenering av viktige saker.

Mer av dette Sollund =D
#Fosen #Fosendommen",KIareng_,1,0
2023-03-02 13:41:37+00:00,1631288652058750979,"@FredSimonEU #Fosendommen is a perfect example of what happens when you take the simple view towards clean energy development that society, human rights and environment must always come last in decision making. You end up with the worst mess imaginable - all entirely avoidable.",KetanJ0,12,3
2023-03-02 12:20:22+00:00,1631268206047313921,"Nå må politiet passe seg for å ikke bli misbrukt i regjeringens politiske spill, «høye bøter» skal begrunnes rettslig og etter forholdsmessighetsvurdering, ikke til knebling av ytringsfrihet. 

Og aktivistene betaler nok når #Fosendommen blir respektert https://t.co/RfXETGIkSH",TrulsGulowsen,5,1
2023-03-02 12:13:06+00:00,1631266378278744066,"Dere @Regjeringen MÅ respektere @hoyesterett_no 
Innrøm menneskerettighetsbruddet, be om unnskyldning #Samene 
Og forhandle frem en løsning!
Ingen flere vindkraftverk MOT folkets vilje! Hverken på land eller til havs!
#Fosen #Fosendommen #Vindkraft",flisleggerfrue,0,0
2023-03-02 11:56:07+00:00,1631262105474154496,#landback #Norway #windturbines #Fosendommen #HumanRightsViolations #sapmi #IndigenousRights,frvah,0,0
2023-03-02 11:44:45+00:00,1631259241712328706,"Mye å bære for de unge
Hvis @Regjeringen vil ha tillit fra de unge, må de vise at de tar #Fosendommen på alvor. Og de må gjøre det nå.
#Fosen @jonasgahrstore
 https://t.co/oOwuxJ6fT3",MaqsoodAsi,0,0
2023-03-02 10:54:12+00:00,1631246521323642881,#Fosendommen https://t.co/YVdmAzaDCz,HasseFarmen,0,0
2023-03-02 10:49:29+00:00,1631245334163648512,"Har endelig funnet en måte å hjelpe samene og natur og ungdom på! Håper mange, mange hjelper til, menneskerettighetsbrudd gjelder oss ALLE! Støtt aksjonistene med å betale bøter de får ved å demonstrere mot slapp og tverr regjering! #Fosendommen",MarithaAndersen,2,0
2023-03-02 10:37:20+00:00,1631242278479048704,"Litt overkill med blålys for arrestasjoner, det er aksjonister som kjemper for menneskerettigheter #Fosendommen",hedwigaresvik,3,0
2023-03-02 10:23:56+00:00,1631238906615037954,"'Klimaaktivistene' med frelseren @GretaThunberg i front.
Hvorfor menneskerettigheter nå? 
De mest sårbare i vårt samfunn (eldre, rusbrukere) utsettes for brudd på disse rettighetene DAGLIG.
Hvor befinner disse 'aktivistene' seg da? 
#Narkotwitter
#Fosendommen",knutbernhardt,0,0
2023-03-02 10:22:02+00:00,1631238427281702914,"Hva tenker du? Kan det tenkes moderne dieselbiler er like bra for miljøet som elbiler? 

Vil vi sluppet #vindkraft på #Fosen hvis vi beholdt dieselbiler på norsk veier?

#Fosendommen https://t.co/skuuiel2Ru",Folketsparti_no,15,0
2023-03-02 10:12:23+00:00,1631235998251114497,Enda mer politi-bånd utafor Kultur- og likestillingssenteret. #Fosendommen https://t.co/0n1GRys0By,FancyMcUsername,2,1
2023-03-02 09:04:03+00:00,1631218802930188294,Dersom reindrift stadig skal trumfe utbygging og modernisering av strømnettet tror jeg det kan bli både mørkt og kaldt i deler av landet.. #Fosen #Fosendommen,luftigvinge,1,0
2023-03-02 08:58:49+00:00,1631217485268615171,@TrulsGulowsen @jonasgahrstore @NaturogUngdom Regjeringen framstår så inkompetent etter #fosendommen at man nesten må tro at det er intensjonelt.  Med denne type bråk og reaksjoner så vil vindturbiner være såpass politisk betent at ingen partier vil våge å gi flere konsesjoner på land eller til havs.,Karsten_Sjursa,5,1
2023-03-02 08:18:13+00:00,1631207266987720705,Nå samles alle «profesjonelle» demonstranter i Oslo. Skal tro om de vet hvorfor de demonstrerer. 250 kg reinskjøtt mot grønn strøm til hele «Trondheim by» #Fosen #Fosendommen,luftigvinge,0,0
2023-03-02 07:30:22+00:00,1631195225216499715,Kravene om respekt for #Fosendommen fortsetter. Dagens nyhet er at OED insisterer på å flytte møtet med Sametingspresident @siljekarine til et annet sted. Men det er her det skjer. https://t.co/cEuAwCZIH4,TrulsGulowsen,51,16
2023-03-02 07:25:58+00:00,1631194118964510720,Support from the Norwegian people for #Sami #indigeous peoples’ protest is huge. They have collected 120.000 Euros from the public in just a few days. And numbers are growing. Aiming at 300.000 EUR. #Fosendommen @FT @guardian @washingtonpost @afhivert @Reuters,froginthefjord,9,1
2023-03-02 06:58:03+00:00,1631187093329174528,"Varaordfører i Trøndelag Fylkeskommune støtter vindkraften på Fosen. Jeg håper Fylkeskommunen går noen runder med seg selv før de støtter menneskerettighetsbrudd. ČSV
#Fosendommen 
https://t.co/IGBgum4p8W",hedwigaresvik,4,0
